home_count,baseline_mape,feedback_mape,mape_improvement,baseline_signed_bias,feedback_signed_bias,baseline_overpay_rate,feedback_overpay_rate,overpay_rate_reduction,baseline_average_offer_to_stressed_sale,feedback_average_offer_to_stressed_sale,average_offer_change,average_offer_change_pct,baseline_average_net_pnl_proxy,feedback_average_net_pnl_proxy,average_net_pnl_proxy_improvement,baseline_total_net_pnl_proxy,feedback_total_net_pnl_proxy,total_net_pnl_proxy_improvement,baseline_negative_pnl_rate,feedback_negative_pnl_rate,negative_pnl_rate_reduction,baseline_roi_proxy,feedback_roi_proxy,operating_cost_rate,final_multiplier_used,scenario,shock_factor
4323.0,0.12124761381306072,0.11824311740669502,0.0030044964063657004,2886.4206500254045,14344.389983953793,0.20217441591487392,0.16631968540365488,0.03585473051121904,0.9127268907150703,0.8928306474065127,-10140.222304738754,-0.0217245294318222,42142.06800880302,52282.29031354178,10140.22230473876,182180160.00205547,226016341.0254411,43836181.023385644,0.3055748322923895,0.2426555632662503,0.06291926902613923,0.08257358295637958,0.10667588060129726,0.04,1.0064494986131713,downside_5pct,0.95
4323.0,0.14249836394953483,0.120358724630039,0.022139639319495835,-24859.51496181822,11655.890371315403,0.3506823964839232,0.178117048346056,0.1725653481378672,0.963433940199241,0.8965430121922676,-32312.24537459375,-0.06945070471538785,15505.96982143314,47818.2151960269,32312.245374593756,67032307.538055465,206718144.29242426,139685836.75436878,0.48484848484848486,0.25537820957668284,0.22947027527180203,0.02559602595867538,0.10269198515161292,0.04,0.9534784723703729,downside_10pct,0.9
4323.0,0.1834370973762726,0.12377356291262025,0.05966353446365234,-52605.450573661845,8967.39075867703,0.539440203562341,0.1899144112884571,0.3495257922738839,1.020106524916843,0.9006921257763466,-54484.26844444876,-0.11717687999895354,-11130.128365936742,43354.14007851202,54484.26844444876,-48115544.92594454,187419947.55940747,235535492.485352,0.655794587092297,0.26601896830904465,0.38977561878325234,-0.03138153103902881,0.0987080897019286,0.04,0.9005074461275744,downside_15pct,0.85
